,time,lon,lat,no2,o3,so2,pm2.5,pm10,co,tmax,tmin,hum,opady,tysk,wind
16451,76,24.75,50.75,3.1120789845784507,69.65013122558594,2.2648984591166177,9.449562708536783,10.658206939697266,174.47322591145834,18.51,9.34,82.07,1.25,98.42,2.2
16452,77,24.75,50.75,1.792859713236491,67.4219970703125,1.4405574798583984,7.912156422932942,9.423903147379557,155.28373209635416,20.76,9.05,82.75,5.94,98.32,2.66
16453,78,24.75,50.75,1.9829538663228352,65.34974670410156,1.6391285260518391,6.612112681070964,6.800429662068685,161.10013834635416,20.21,10.1,75.99,1.63,98.03,1.55
16454,79,24.75,50.75,1.8948418299357097,65.88194783528645,0.6567920049031576,5.350283304850261,6.645947774251302,174.09928385416666,19.1,11.3,80.09,6.19,97.71,2.59
16455,80,24.75,50.75,2.554572105407715,65.82568359375,1.1350725491841631,6.91245714823405,7.833418528238933,191.12251790364584,15.4,9.96,83.41,2.27,98.27,3.88
16456,81,24.75,50.75,1.7183165550231934,72.26079813639323,0.7782555421193441,5.853749593098958,6.747089385986328,165.6854451497396,17.27,7.7,75.63,0.32,98.62,3.73
16457,82,24.75,50.75,2.2080251375834146,78.4478047688802,1.8012809753417969,6.703368504842122,8.629507700602213,170.1650594075521,17.5,6.08,73.88,0.29,98.99,2.6
16458,83,24.75,50.75,2.023022651672364,81.69077046712239,2.267775853474935,6.401731491088867,7.171887715657552,156.52398681640625,20.95,9.26,76.9,4.47,98.65,4.55
16459,84,24.75,50.75,2.1162338256835938,69.00674947102864,1.499933083852132,4.650467236836751,5.740874608357747,154.41598510742188,18.11,7.36,76.86,2.09,99.01,2.65
16460,85,24.75,50.75,1.877945105234782,70.28001403808594,1.514418125152588,6.382546106974284,7.65875244140625,160.0291748046875,19.57,9.06,74.09,0.86,99.65,2.04
16461,86,24.75,50.75,1.890271822611491,70.966064453125,1.118313153584798,6.557984670003255,7.429280598958333,138.72552490234375,23.71,11.42,79.86,4.83,99.05,3.95
16462,87,24.75,50.75,2.666688919067383,68.84531148274739,2.7803780237833657,5.797617594401042,7.210719426472981,151.13785807291666,19.47,9.46,67.99,0.09,99.37,2.73
16463,88,24.75,50.75,1.9956382115681963,73.02684020996094,1.5878051122029622,6.368249893188477,7.88955561319987,135.56983439127603,21.68,8.46,68.29,0.01,99.06,2.23
16464,89,24.75,50.75,1.7576710383097331,70.1773681640625,1.1054020722707112,5.282798767089844,6.070915222167969,147.38947550455728,16.12,10.73,82.34,3.09,99.14,2.55
16465,90,24.75,50.75,1.6492458979288738,69.13921610514323,1.1729574998219807,7.305365880330403,8.462837855021158,158.24010213216147,16.69,8.17,79.1,2.02,99.12,2.25
16466,91,24.75,50.75,1.113824764887492,56.84151204427084,0.3726205825805664,3.5483907063802085,3.6644503275553375,150.20282999674478,13.77,9.93,91.41,15.96,99.13,3.43
16467,92,24.75,50.75,0.8639648755391439,56.02634684244792,0.3143582344055176,3.264873504638672,3.768225987752279,124.79742431640624,15.7,7.09,75.09,0.26,99.41,2.45
21896,1,25.25,51.75,2.9756577809651694,49.69681803385416,0.9884430567423502,5.95175043741862,8.506263732910156,173.88663736979166,4.36,-0.44,93.49,0.37,101.16,2.78
21897,2,25.25,51.75,4.828737894694011,53.872578938802086,1.6432615915934246,14.636007944742838,18.29566192626953,200.9110107421875,7.07,-0.01,90.94,0.26,100.97,4.7
21898,3,25.25,51.75,4.370580037434896,46.78118896484375,1.5612613360087078,11.354326883951822,13.728833516438804,196.70804850260416,6.09,-2.67,89.48,0.12,100.84,2.33
21899,4,25.25,51.75,10.001578648885092,39.73840077718099,5.6210371653238935,29.408243815104168,38.639678955078125,300.3257242838542,5.83,-0.68,95.28,0.51,99.33,3.89
21900,5,25.25,51.75,2.466271082560221,59.26963806152344,0.9090909163157144,4.786554336547852,7.451065063476562,179.11895751953125,2.06,-4.7,82.63,0.58,99.73,2.61
21901,6,25.25,51.75,3.0629940032958984,66.07776387532552,1.9263447125752768,5.413211186726888,7.176811218261719,192.2247111002604,0.25,-4.87,81.13,0.16,100.56,3.45
21902,7,25.25,51.75,3.4325650533040366,67.22699483235677,2.188507397969564,8.734341303507486,11.443124135335289,201.0043741861979,3.32,-3.15,83.73,0.74,99.54,6.82
21903,8,25.25,51.75,1.632737159729004,73.96082051595052,1.116617997487386,3.351605733235677,4.915209452311198,166.51629638671875,1.44,-3.38,79.81,0.49,99.49,4.14
21904,9,25.25,51.75,1.7647271156311035,68.01980590820312,1.1486220359802246,4.94619083404541,6.320382436116536,180.26334635416663,-0.8,-6.62,78.01,0.06,100.24,1.84
21905,10,25.25,51.75,1.7048670450846355,70.2503153483073,1.2204779783884685,6.837863286336263,9.735828399658203,182.2566935221354,0.72,-7.88,79.81,0.05,100.37,1.73
21906,11,25.25,51.75,2.425666014353434,63.67369588216146,1.910714785257976,11.462902069091797,13.18981424967448,201.2035115559896,1.76,-5.3,82.85,1.2,99.91,4.2
21907,12,25.25,51.75,5.353274663289388,57.24327087402344,2.288739363352457,13.565269470214844,18.15021006266276,228.8059488932292,3.16,-0.9,94.92,6.25,98.55,4.41
21908,13,25.25,51.75,4.133014996846517,55.38585408528646,2.455446243286133,10.861209869384766,14.008743286132812,226.4083251953125,8.29,-1.19,91.44,0.87,98.86,4.04
21909,14,25.25,51.75,2.205516815185547,68.4514872233073,2.3427696228027344,7.127170562744141,9.099310557047524,193.89029947916663,6.77,0.23,92.18,2.64,98.42,3.91
21910,15,25.25,51.75,3.423740069071452,49.43578592936198,1.234587033589681,8.80033047993978,11.43243662516276,228.7426961263021,7.97,-1.2,84.13,0.1,98.89,1.85
21911,16,25.25,51.75,1.6013318697611492,66.83964029947917,0.5605839490890503,5.159045537312825,6.194674809773763,186.8115234375,2.41,-0.67,94.03,7.77,98.91,3.89
21912,17,25.25,51.75,1.581560134887695,66.88718159993489,0.3684329986572265,5.388158798217773,5.862929026285808,179.15958658854166,3.08,-1.12,91.49,2.21,99.15,4.54
21913,18,25.25,51.75,1.6064025561014812,60.77599589029948,1.0452641646067302,6.031952540079753,7.612508773803711,200.07267252604169,3.64,-3.61,83.91,0.13,99.54,3.12
21914,19,25.25,51.75,2.8272762298583984,55.53857421875,1.6903953552246094,8.654984792073568,10.630840301513672,207.016357421875,2.44,-4.16,81.07,0.91,99.59,1.39
21915,20,25.25,51.75,2.3058315912882485,57.10843912760416,0.7381525039672852,6.997072855631511,8.09319814046224,214.03873697916663,1.97,-3.71,83.52,0.22,100.06,2.31
21916,21,25.25,51.75,4.145975112915039,62.9022216796875,2.81217892964681,10.654383977254232,12.490501403808594,227.7801106770833,1.39,-4.86,77.22,2.14,99.23,4.62
21917,22,25.25,51.75,1.8391488393147783,70.19249471028645,1.0856552918752034,4.371328035990397,6.345844904581706,176.64095052083334,2.87,-2.32,79.42,1.56,99.08,3.48
21918,23,25.25,51.75,1.6944042841593423,76.16663614908855,0.6647395292917887,4.292064666748047,5.122467676798503,171.38238525390625,4.18,-3.7,78.82,0.78,99.63,2.8
21919,24,25.25,51.75,1.6571259498596191,75.80232238769531,0.9169646898905436,5.429187138875325,7.58808962504069,167.74861653645834,5.56,-4.12,70.16,0.0,100.24,1.54
21920,25,25.25,51.75,2.6768712997436523,60.89438883463541,1.4278122584025066,12.306533813476562,15.760515848795572,192.37872314453125,8.21,-2.43,80.24,0.04,100.15,1.67
21921,26,25.25,51.75,3.270533243815104,54.72534688313802,1.482407569885254,21.141184488932293,25.23218282063802,210.6563313802084,10.48,-1.62,79.12,0.01,100.39,0.89
21922,27,25.25,51.75,1.7429173787434895,68.83416239420573,3.277004877726237,27.6566162109375,32.86141713460287,239.98199462890625,12.24,-1.37,84.41,0.02,100.33,2.69
21923,28,25.25,51.75,3.746426264444987,60.59452819824219,1.279246966044108,9.56868807474772,11.256072998046877,221.36226399739584,6.69,-0.02,91.78,4.57,100.64,2.88
21924,29,25.25,51.75,2.7689921061197915,64.06386311848958,2.0764524141947427,14.004753112792969,18.909786224365234,219.5074259440104,11.13,-1.06,80.44,0.18,101.1,1.64
21925,30,25.25,51.75,5.123749415079753,44.9395751953125,1.5276244481404622,19.774693806966145,23.322491963704422,250.5198567708333,12.07,3.38,94.42,0.62,100.94,2.15
21926,31,25.25,51.75,4.121269226074219,50.545003255208336,1.99154265721639,14.16120147705078,18.737784067789715,199.7861124674479,17.42,6.07,88.92,0.2,100.44,2.67
21927,32,25.25,51.75,3.064808209737142,68.29495239257812,3.655797322591146,21.139952341715496,27.864344278971355,219.2663981119792,18.6,4.17,85.84,1.95,99.42,2.49
21928,33,25.25,51.75,1.1098427772521973,66.26317342122395,0.6873945395151774,3.191355069478353,4.396988868713379,162.71883138020834,9.98,0.46,72.31,0.33,99.29,3.78
21929,34,25.25,51.75,1.9177370071411133,58.57377115885416,1.0743868350982666,5.584930419921875,6.575629552205403,183.1176147460937,6.61,-0.46,80.38,1.12,99.32,1.68
21930,35,25.25,51.75,1.3511988321940105,60.92808024088541,0.9025112787882488,4.185739517211914,4.776832262674968,165.70940144856772,6.64,-1.96,80.78,0.13,99.73,2.49
21931,36,25.25,51.75,2.222210248311361,71.38448588053386,2.7935800552368164,8.093871434529623,10.180306116739908,189.6756388346354,11.57,-2.36,74.66,0.47,98.49,4.72
21932,37,25.25,51.75,2.7191940943400064,59.7929941813151,1.9849233627319336,5.333774566650391,7.561088562011719,180.2255249023437,5.6,-1.45,82.08,1.58,98.34,2.92
21933,38,25.25,51.75,3.2082932790120444,59.31688944498698,2.421468098958333,9.344036102294922,12.949462890625,201.5473429361979,5.34,-3.03,79.01,0.49,98.62,2.98
21934,39,25.25,51.75,5.989748001098633,55.40712483723959,2.248930295308431,9.286075592041016,11.749287923177084,213.5594278971354,5.76,-1.63,82.11,0.66,99.44,4.24
21935,40,25.25,51.75,3.271083196004232,63.08607482910156,2.0282723108927407,9.730000178019203,13.10708745320638,204.3448282877604,9.62,-1.04,77.0,0.06,100.35,3.7
21936,41,25.25,51.75,1.4343881607055664,80.32593282063802,2.603742758433024,10.977273305257162,12.98577626546224,193.440673828125,15.88,0.53,73.06,0.0,100.04,3.96
21937,42,25.25,51.75,1.3788439432779949,81.1272481282552,2.8469721476236978,11.243125915527344,13.397322336832682,180.78019205729169,17.29,2.54,72.82,0.0,100.35,4.31
21938,43,25.25,51.75,1.430023829142253,77.9503173828125,1.5832562446594238,10.17651875813802,11.447029113769531,169.73241170247397,17.88,3.94,70.24,0.0,100.13,3.7
21939,44,25.25,51.75,2.370469411214193,58.54615275065104,2.049548625946045,11.644781748453775,14.24145253499349,188.1729532877604,17.29,4.47,79.91,0.64,99.82,2.56
21940,45,25.25,51.75,2.47867202758789,48.81193542480469,0.5932318369547526,4.518632888793945,4.882376988728841,186.5640462239584,8.4,3.98,92.21,7.04,99.53,3.15
21941,46,25.25,51.75,2.274064381917318,48.07198588053385,0.4620465437571208,5.172065416971843,5.585222880045573,198.44976806640625,10.36,3.0,91.06,11.08,99.49,2.0
21942,47,25.25,51.75,2.073673407236735,54.4129892985026,0.3950908581415812,5.562750498453776,7.032100677490234,202.78582763671875,10.4,5.42,91.41,6.86,99.25,1.54
21943,48,25.25,51.75,2.081228574117025,46.12518310546875,0.5528450409571329,6.391771952311198,7.778143564860026,214.73565673828125,11.9,5.12,88.96,2.34,99.8,1.35
21944,49,25.25,51.75,1.5601908365885415,55.22579956054688,0.7222302754720052,8.822009404500326,10.385946273803713,200.60797119140625,15.35,4.24,84.08,1.39,99.94,1.46
21945,50,25.25,51.75,1.0306823253631592,63.92782084147135,0.7830830415089926,7.574853897094727,9.39355977376302,189.4932454427084,13.59,4.01,83.51,0.34,99.89,2.88
21946,51,25.25,51.75,1.2659395535786946,58.3924814860026,0.8919519583384196,8.037761688232422,10.68224080403646,187.08695475260416,11.07,4.08,86.13,1.43,99.44,1.89
21947,52,25.25,51.75,1.9685837427775064,71.34687805175781,2.10858424504598,12.499094645182293,14.704845428466797,209.128173828125,13.76,2.8,85.5,5.13,99.2,2.5
21948,53,25.25,51.75,2.977322260538737,70.96994018554688,3.413968722025553,13.43685785929362,16.84174092610677,217.4713134765625,13.15,2.48,82.19,3.11,99.41,3.49
21949,54,25.25,51.75,2.3124125798543296,67.77765401204427,1.8826347986857097,5.431580225626628,7.841682434082031,174.15081787109375,7.68,-0.04,78.09,0.3,99.88,3.94
21950,55,25.25,51.75,1.6048831939697266,67.2199198404948,1.1041383743286133,4.659884134928386,6.028549830118815,157.20556640625,7.62,-1.14,74.98,0.15,100.09,3.37
21951,56,25.25,51.75,1.3139087359110515,64.5968017578125,0.8054913679758707,3.545024871826172,5.019321759541829,155.72469075520834,7.71,-1.07,69.08,0.05,99.92,2.44
21952,57,25.25,51.75,1.410460631052653,62.0423329671224,0.89524245262146,4.161661783854167,4.780078570048015,161.5804646809896,5.55,-1.84,76.34,0.57,99.83,2.4
21953,58,25.25,51.75,1.6464921633402507,64.46365356445312,1.1894481976826985,5.492781321207683,7.42108662923177,178.50496419270834,7.87,-2.54,72.53,0.16,99.75,2.08
21954,59,25.25,51.75,1.337729295094808,72.74369812011719,1.4150315920511882,7.188268661499023,9.134716033935549,176.5841064453125,12.85,-0.8,65.24,0.0,99.82,2.32
21955,60,25.25,51.75,1.65673033396403,66.13202412923177,1.1869349479675293,10.410587310791016,12.498886108398438,184.1264851888021,16.2,0.93,85.54,1.48,99.27,3.61
21956,61,25.25,51.75,2.207080682118734,69.29525248209636,2.7349656422932944,15.513978322347006,17.758883158365887,188.49462890625,16.62,6.01,85.46,2.33,98.96,2.94
21957,62,25.25,51.75,1.8002306620279949,76.8943379720052,1.3554773330688477,13.903265635172524,15.639336903889976,232.7737630208333,15.49,3.5,86.49,4.04,99.44,1.62
21958,63,25.25,51.75,1.5127263069152832,67.74993896484375,0.9836862881978352,7.374015172322591,9.01651382446289,163.95845540364584,18.88,5.16,89.18,8.72,98.59,4.15
21959,64,25.25,51.75,1.5865615208943684,78.89037577311198,1.1405282020568848,3.22022279103597,3.38827387491862,164.33094278971353,9.37,3.62,74.02,0.51,99.06,7.1
21960,65,25.25,51.75,1.886705080668132,84.59124755859375,1.8600633939107256,6.174807866414388,7.404819488525391,167.07190958658853,12.45,3.72,75.01,0.26,99.4,3.92
21961,66,25.25,51.75,1.3995351791381836,90.52895100911458,1.7858521143595378,6.93791389465332,7.907968521118164,167.23556518554688,19.46,7.75,70.64,2.58,98.46,4.51
21962,67,25.25,51.75,2.226991335550944,79.84572347005208,2.1834894816080728,4.24828561147054,5.8231760660807295,176.45943196614584,13.25,5.46,70.41,2.59,98.87,4.66
21963,68,25.25,51.75,2.7298733393351235,67.91581217447917,1.991106669108073,5.655050913492839,6.6688893636067705,169.51115926106772,13.37,4.64,86.23,2.85,98.8,3.26
21964,69,25.25,51.75,2.103693962097168,68.65150451660156,1.1843210856119792,4.773291905721028,5.354803085327148,190.4625040690104,9.13,3.26,80.76,1.66,99.57,3.97
21965,70,25.25,51.75,1.5935009320576985,75.95676167805989,1.580992539723714,6.465583801269531,7.820547739664714,173.5308837890625,15.53,1.04,71.36,0.02,100.35,1.81
21966,71,25.25,51.75,1.440016746520996,81.88638305664062,1.6141993204752605,6.346299489339192,7.200145085652669,161.97089640299478,20.94,4.66,72.03,0.0,100.3,3.66
21967,72,25.25,51.75,1.030362844467163,79.96760559082031,0.9529449144999186,5.250369389851888,5.567075729370117,149.90263875325522,20.88,7.14,70.71,0.0,100.09,3.73
21968,73,25.25,51.75,0.9683511257171632,73.01751200358073,0.5465214252471924,5.155538558959961,8.311239878336588,149.64035034179688,19.43,9.2,73.96,0.01,99.53,4.18
21969,74,25.25,51.75,1.3034626642862956,66.96663411458333,0.6714719931284586,5.007096290588379,7.2187449137369795,149.98739624023438,17.33,6.86,79.31,1.87,98.62,2.96
21970,75,25.25,51.75,1.529343605041504,62.78742472330729,1.153216044108073,6.313882827758789,6.959436416625977,155.81597900390625,19.4,9.66,85.42,5.32,98.44,2.94
21971,76,25.25,51.75,2.317548433939616,65.10799153645833,1.410544236501058,9.062333424886068,10.355019887288412,200.0492146809896,18.31,9.71,81.82,0.89,98.91,2.4
21972,77,25.25,51.75,1.3954542477925618,69.19103495279948,1.042111078898112,7.437305450439453,9.081921895345053,148.17166137695312,20.42,9.82,82.09,2.88,98.94,2.72
21973,78,25.25,51.75,1.4301633834838867,63.4367930094401,1.2648193041483562,5.602975209554036,6.36911137898763,163.75996907552084,19.26,11.78,82.27,4.59,98.59,1.64
21974,79,25.25,51.75,1.528072516123454,59.21775309244792,0.3733404874801636,4.361767450968425,4.497239430745442,179.90484619140625,18.7,11.54,84.66,7.79,98.28,2.11
21975,80,25.25,51.75,1.4158064524332683,75.12421162923177,0.8575580914815267,5.551008860270183,7.018472035725911,166.60052490234375,15.95,9.74,80.49,0.32,98.75,4.14
21976,81,25.25,51.75,1.481249173482259,76.06822713216145,0.7762234210968018,4.954081853230794,6.092489878336589,162.66935221354166,17.14,8.69,75.22,0.23,99.11,4.09
21977,82,25.25,51.75,1.3222206433614094,80.10245259602864,1.3657728830973308,5.933957417805989,6.922625223795573,166.94888305664062,16.75,6.12,74.29,0.32,99.5,2.42
21978,83,25.25,51.75,1.951552073160808,79.99022420247395,1.7644405364990234,6.273080825805664,7.17258898417155,164.7233683268229,20.55,9.58,79.89,5.57,99.12,4.39
21979,84,25.25,51.75,1.890775680541992,73.22579956054688,1.95304536819458,5.09622859954834,7.412054697672526,163.09122721354166,17.55,7.63,77.36,1.08,99.48,3.28
21980,85,25.25,51.75,1.2049237887064617,71.40550740559895,1.0960458119710286,5.208954493204753,6.1882890065511065,155.4493408203125,19.36,9.09,72.4,0.19,100.22,1.89
21981,86,25.25,51.75,1.2647046248118083,70.2292989095052,0.8584825197855631,5.529247283935547,6.9204966227213545,136.63838704427084,21.16,11.44,80.89,7.35,99.68,3.84
21982,87,25.25,51.75,2.3562156359354653,71.13548787434895,2.389942010243734,5.287075678507487,6.835055669148763,172.3691202799479,19.19,10.08,70.81,0.1,99.87,3.2
21983,88,25.25,51.75,1.356115500132243,74.6452128092448,1.727668285369873,5.3951841990153,6.717491149902344,137.03844197591147,21.17,8.84,69.24,0.05,99.65,2.43
21984,89,25.25,51.75,1.6051944096883135,69.2954813639323,0.9959926605224608,5.503664652506511,6.207291920979817,150.9054158528646,16.54,10.15,78.83,1.6,99.75,2.09
21985,90,25.25,51.75,1.1507078011830647,69.19940185546875,1.1116300423940022,6.998748143513997,7.52021598815918,154.60904947916666,16.57,7.88,79.69,1.67,99.68,2.43
21986,91,25.25,51.75,1.0141149361928303,58.88834126790365,0.43388299147288,3.717525800069173,3.74962329864502,143.2630818684896,15.15,8.92,87.59,5.84,99.82,3.43
21987,92,25.25,51.75,0.989543914794922,55.52900187174479,0.2423376242319742,2.630453586578369,3.3031190236409507,124.50844319661458,15.88,6.22,74.71,0.27,100.07,2.24
22356,1,25.25,51.25,2.520350456237793,49.83344523111979,0.905032475789388,5.863238016764323,7.249099731445312,173.638916015625,4.62,-0.46,93.46,0.45,100.9,2.84
22357,2,25.25,51.25,4.937693595886231,49.66763814290365,2.6119384765625,15.80975596110026,19.376407623291016,211.9830525716146,6.99,-0.17,91.53,0.22,100.76,4.62
22358,3,25.25,51.25,4.938656489054362,45.16814676920573,1.4955053329467771,12.369865417480469,15.047837575276692,212.62467447916663,6.47,-2.31,90.22,0.13,100.59,2.19
22359,4,25.25,51.25,9.47552490234375,43.9678700764974,6.442054112752278,30.19049835205078,39.47135670979818,311.4360758463542,7.04,-0.58,94.53,0.34,99.13,4.16
22360,5,25.25,51.25,2.2784953117370605,58.4176991780599,1.094310442606608,5.987610499064128,8.166999181111654,182.5203857421875,1.86,-4.62,84.49,1.07,99.42,2.62
